"","SOURCE_TRACTID","NEIGHBOR_TRACTID"
"5161","39049000310","39173020700"
"5162","39049000310","39173021902"
"5163","39049000310","39173022400"
"5164","39049000310","39175938000"
"5165","39049000310","39175938100"
"5166","39049000320","39151711800"
"5167","39049000320","39151712000"
"5168","39049000320","39151712111"
"5169","39049000320","39173020601"
"5170","39049000320","39173021702"
"5171","39049000320","39175938000"
"5172","39049000330","39173020601"
"5173","39049000330","39173021702"
"5174","39049000330","39173021902"
"5175","39049000330","39175938100"
"5176","39049000410","39141956700"
"5177","39049000410","39141956800"
"5178","39049000410","39173020602"
"5179","39049000410","39173022300"
"5180","39049000410","39173022400"
"5181","39049000420","39173020601"
"5182","39049000420","39173020602"
"5183","39049000420","39173022300"
"5184","39049000420","39173022500"
"5185","39049000500","39141956700"
"5186","39049000500","39173021902"
"5187","39049000500","39173022200"
"5188","39049000500","39173022400"
"5189","39049000500","39173022500"
"5190","39049000600","39139000700"
"5191","39049000600","39173020100"
"5192","39049000600","39173020300"
"5193","39049000600","39173021901"
"5194","39049000600","39173021902"
"5195","39049000600","39173022300"
"5196","39049000710","39173020402"
"5197","39049000710","39173020601"
"5198","39049000710","39173021702"
"5199","39049000710","39173021901"
"5200","39049000710","39173022200"
"5201","39049000710","39173022300"
"5202","39049000710","39175938000"
"5203","39049000720","39171950700"
"5204","39049000720","39171950900"
"5205","39049000720","39173020300"
"5206","39049000720","39173020402"
"5207","39049000720","39173021800"
"5208","39049000720","39173021902"
"5209","39049000720","39173022200"
"5210","39049000730","39153502102"
"5211","39049000730","39171950700"
"5212","39049000730","39173020401"
"5213","39049000730","39173020402"
"5214","39049000730","39173021901"
"5215","39049000810","39151712111"
"5216","39049000810","39173020402"
"5217","39049000810","39173020500"
"5218","39049000810","39173021902"
"5219","39049000810","39175938000"
"5220","39049000810","39175938100"
"5221","39049000820","39151712111"
"5222","39049000820","39151712112"
"5223","39049000820","39153501900"
"5224","39049000820","39173020401"
"5225","39049000820","39173020402"
"5226","39049000820","39173021702"
"5227","39049000910","39173020401"
"5228","39049000910","39173020500"
"5229","39049000910","39173021702"
"5230","39049000910","39173021800"
"5231","39049000910","39173021901"
"5232","39049000910","39173021902"
"5233","39049000920","39153501900"
"5234","39049000920","39153502102"
"5235","39049000920","39173020402"
"5236","39049000920","39173020500"
"5237","39049000920","39173021800"
"5238","39049001000","39171950900"
"5239","39049001000","39173020100"
"5240","39049001000","39173021901"
"5241","39049001000","39173022200"
"5242","39049001110","39139000700"
"5243","39049001110","39151713201"
"5244","39049001110","39171950900"
"5245","39049001110","39173020300"
"5246","39049001110","39173022200"
"5247","39049001121","39139000700"
"5248","39049001121","39169002000"
"5249","39049001121","39169002100"
"5250","39049001121","39171950800"
"5251","39049001121","39171950900"
"5252","39049001121","39173020100"
"5253","39049001122","39139000800"
"5254","39049001122","39141956600"
"5255","39049001122","39141956700"
"5256","39049001122","39141956900"
"5257","39049001122","39143960900"
"5258","39049001122","39145003900"
"5259","39049001122","39145004000"
"5260","39049001122","39151712601"
"5261","39049001122","39151713201"
"5262","39049001122","39169001900"
"5263","39049001122","39169002000"
"5264","39049001122","39173020100"
"5265","39049001122","39173022200"
"5266","39049001200","39151713201"
"5267","39049001200","39171950800"
"5268","39049001200","39173020100"
"5269","39049001200","39173020300"
"5270","39049001200","39173021901"
"5271","39049001300","39151713201"
"5272","39049001300","39169002100"
"5273","39049001300","39171950500"
"5274","39049001300","39171950700"
"5275","39049001300","39171950900"
"5276","39049001400","39169001200"
"5277","39049001400","39169001300"
"5278","39049001400","39171950500"
"5279","39049001400","39171950600"
"5280","39049001400","39171950800"
"5281","39049001400","39173021800"
"5282","39049001400","39173021901"
"5283","39049001500","39169001200"
"5284","39049001500","39169001300"
"5285","39049001500","39171950700"
"5286","39049001600","39169001400"
"5287","39049001600","39169002100"
"5288","39049001600","39171950700"
"5289","39049001600","39171950800"
"5290","39049001700","39151713201"
"5291","39049001700","39169001400"
"5292","39049001700","39169001900"
"5293","39049001700","39169002000"
"5294","39049001700","39171950500"
"5295","39049001700","39171950800"
"5296","39049001810","39139000700"
"5297","39049001810","39151713201"
"5298","39049001810","39169001900"
"5299","39049001810","39169002100"
"5300","39049001820","39139000700"
"5301","39049001820","39139000800"
"5302","39049001820","39169001400"
"5303","39049001820","39169001700"
"5304","39049001820","39169001800"
"5305","39049001820","39169002000"
"5306","39049001820","39169002100"
"5307","39049001901","39001770400"
"5308","39049001901","39139000700"
"5309","39049001901","39139000900"
"5310","39049001901","39141956600"
"5311","39049001901","39161020200"
"5312","39049001901","39169001800"
"5313","39049001901","39169001900"
"5314","39049001902","39001770400"
"5315","39049001902","39001770500"
"5316","39049001902","39139000800"
"5317","39049001902","39141956600"
"5318","39049001902","39143960900"
"5319","39049002000","39139000800"
"5320","39049002000","39161020200"
"5321","39049002000","39169001700"
"5322","39049002000","39169001900"
"5323","39049002100","39161020200"
"5324","39049002100","39161020300"
"5325","39049002100","39169001400"
"5326","39049002100","39169001800"
"5327","39049002100","39169001900"
"5328","39049002200","39161020300"
"5329","39049002200","39169001300"
"5330","39049002200","39169001700"
"5331","39049002200","39169001900"
"5332","39049002200","39169002100"
"5333","39049002200","39171950500"
"5334","39049002300","39161020300"
"5335","39049002300","39161020500"
"5336","39049002300","39167020200"
"5337","39049002300","39167021400"
"5338","39049002300","39169001200"
"5339","39049002300","39169001400"
"5340","39049002300","39171950600"
"5341","39049002300","39171950700"
"5342","39049002510","39153502101"
"5343","39049002510","39153502102"
"5344","39049002510","39155933001"
"5345","39049002510","39167021300"
"5346","39049002510","39167021400"
"5347","39049002510","39169001300"
"5348","39049002510","39171950600"
"5349","39049002510","39171950700"
"5350","39049002520","39145003700"
"5351","39049002520","39159050700"
"5352","39049002520","39167020200"
"5353","39049002520","39167021300"
"5354","39049002520","39169001200"
"5355","39049002520","39169001300"
"5356","39049002600","39145003500"
"5357","39049002600","39145003600"
"5358","39049002600","39145003700"
"5359","39049002600","39153502200"
"5360","39049002600","39155933001"
"5361","39049002600","39167021200"
"5362","39049002600","39167021400"
"5363","39049002600","39169001200"
"5364","39049002710","39145003500"
"5365","39049002710","39145003600"
"5366","39049002710","39167021000"
"5367","39049002710","39167021100"
"5368","39049002710","39167021300"
"5369","39049002730","39145003500"
"5370","39049002730","39167020900"
"5371","39049002730","39167021000"
"5372","39049002730","39167021200"
"5373","39049002740","39145003600"
"5374","39049002740","39167020800"
"5375","39049002740","39167021100"
"5376","39049002740","39167021200"
"5377","39049002750","39145003400"
"5378","39049002750","39167020500"
"5379","39049002750","39167020800"
"5380","39049002750","39167021100"
"5381","39049002760","39145003600"
"5382","39049002760","39145003800"
"5383","39049002760","39167020400"
"5384","39049002760","39167020500"
"5385","39049002760","39167020900"
"5386","39049002760","39167021000"
"5387","39049002770","39133601701"
"5388","39049002770","39133601702"
"5389","39049002770","39133601801"
"5390","39049002770","39145003400"
"5391","39049002770","39167020400"
"5392","39049002770","39167020800"
"5393","39049002770","39167020900"
"5394","39049002780","39133601702"
"5395","39049002780","39145003800"
"5396","39049002780","39151700600"
"5397","39049002780","39167020500"
"5398","39049002780","39167020800"
"5399","39049002800","39159050602"
"5400","39049002800","39159050700"
"5401","39049002800","39161020100"
"5402","39049002800","39161020500"
"5403","39049002800","39167021400"
"5404","39049002800","39169001300"
"5405","39049002900","39161020100"
"5406","39049002900","39161020300"
"5407","39049002900","39167020200"
"5408","39049002900","39169001300"
"5409","39049003000","39153508000"
"5410","39049003000","39159050601"
"5411","39049003000","39159050602"
"5412","39049003000","39161020100"
"5413","39049003000","39161020200"
"5414","39049003000","39161020500"
"5415","39049003000","39169001300"
"5416","39049003000","39169001400"
"5417","39049003000","39169001700"
"5418","39049003200","39001770400"
"5419","39049003200","39139000800"
"5420","39049003200","39153504400"
"5421","39049003200","39153508000"
"5422","39049003200","39161020300"
"5423","39049003200","39169001700"
"5424","39049003200","39169001800"
"5425","39049003600","39159050602"
"5426","39049003600","39161020300"
"5427","39049003600","39161020500"
"5428","39049003600","39167020200"
"5429","39049003700","39145003700"
"5430","39049003700","39155932300"
"5431","39049003700","39155932500"
"5432","39049003700","39159050602"
"5433","39049003700","39167020200"
"5434","39049003700","39167021400"
"5435","39049003800","39155932500"
"5436","39049003800","39159050601"
"5437","39049003800","39159050700"
"5438","39049003800","39161020100"
"5439","39049003800","39161020300"
"5440","39049003800","39167020200"
"5441","39049004000","39153508000"
"5442","39049004000","39155931601"
"5443","39049004000","39155932500"
"5444","39049004000","39159050500"
"5445","39049004000","39159050602"
"5446","39049004000","39161020300"
"5447","39049004200","39151712900"
"5448","39049004200","39151713000"
"5449","39049004200","39153504400"
"5450","39049004200","39159050601"
"5451","39049004200","39161020200"
"5452","39049004200","39161020300"
"5453","39049004300","39001770400"
"5454","39049004300","39001770500"
"5455","39049004300","39137030400"
"5456","39049004300","39143960900"
"5457","39049004300","39145003900"
"5458","39049004300","39151713000"
"5459","39049004300","39153504200"
"5460","39049004300","39153508000"
"5461","39049004300","39153531701"
"5462","39049004300","39161020200"
"5463","39049004500","39137030400"
"5464","39049004500","39137030600"
"5465","39049004500","39153503500"
"5466","39049004500","39153503702"
"5467","39049004500","39153503800"
"5468","39049004500","39153504100"
"5469","39049004500","39153504400"
"5470","39049004610","39133600902"
"5471","39049004610","39133601000"
"5472","39049004610","39133601100"
"5473","39049004610","39137030600"
"5474","39049004610","39153503701"
"5475","39049004610","39153503800"
"5476","39049004610","39153504200"
"5477","39049004620","39153503701"
"5478","39049004620","39153503702"
"5479","39049004620","39153504100"
"5480","39049004620","39153504200"
"5481","39049004700","39153503500"
"5482","39049004700","39153503600"
"5483","39049004700","39153503701"
"5484","39049004700","39153503800"
"5485","39049004700","39153504200"
"5486","39049004810","39133600901"
"5487","39049004810","39133600902"
"5488","39049004810","39153503600"
"5489","39049004810","39153503702"
"5490","39049004810","39153503800"
"5491","39049004810","39153504100"
"5492","39049004820","39133600901"
"5493","39049004820","39153503500"
"5494","39049004820","39153503701"
"5495","39049004820","39153503702"
"5496","39049004900","39133600706"
"5497","39049004900","39133600901"
"5498","39049004900","39151712900"
"5499","39049004900","39151713000"
"5500","39049004900","39153503600"
"5501","39049004900","39153503702"
"5502","39049004900","39153504200"
"5503","39049005000","39151712900"
"5504","39049005000","39153503500"
"5505","39049005000","39153504400"
"5506","39049005000","39153508000"
"5507","39049005100","39127966300"
"5508","39049005100","39133600706"
"5509","39049005100","39151713000"
"5510","39049005100","39153503500"
"5511","39049005100","39153508000"
"5512","39049005100","39155931500"
"5513","39049005100","39155931601"
"5514","39049005200","39155931601"
"5515","39049005200","39155931700"
